comment_text,true_toxic,pred_toxic,prob_toxic,true_severe_toxic,pred_severe_toxic,prob_severe_toxic,true_obscene,pred_obscene,prob_obscene,true_threat,pred_threat,prob_threat,true_insult,pred_insult,prob_insult,true_identity_hate,pred_identity_hate,prob_identity_hate,num_true_labels,num_pred_labels,is_true_multilabel,is_pred_multilabel
To whoever said most people in arab are homosexuals or other bad things: Go to D**n F***in' Hell you motherf***in' d**n son of a d**n f***ing c**t of a b**ch.,1,1,0.7836802842976415,0,0,0.04334420545839845,1,0,0.23428195258782897,0,0,0.012829473321192537,0,0,0.341790905227621,1,0,0.03150028482051736,3,1,True,False
terrorist You seem like a terrorist sir. Are you penises as small as they say they are? I have corroborated it with a cite something you never bothered to do. You may keep your comments about drones as long as you cite it even though it has no place on this page. In turn please don't remove what I have written about the sectarian nature of conflict. And why do all Muslims ruin Akbars good name with your Allah o Akbar crap. He was a good king and you should not sully his image.,1,0,0.2182546316200781,0,0,0.003846714622015994,1,0,0.06358326279056005,0,0,0.0018330235190315766,1,0,0.060571214470280174,1,0,0.01193145050830424,4,0,True,False
"I only have one computer to edit wikipedia pages, I don't have so many. This is fucking ridiculous you retarded fucking niggers don't have the brains to even track down sock puppet accounts. Fuck you fat lipped niggers, the kkk will be coming after yo ass bitch.",1,1,0.9998834959821287,0,0,0.3772863546908331,1,1,0.9995265984831415,0,0,0.02948987592925806,1,1,0.9936694379113712,1,0,0.30535024908938063,4,3,True,True
"A Message to You Shadeed Hi, n!gger!",1,0,0.07282024031173975,0,0,0.005267099835218607,0,0,0.05262105993517525,0,0,0.0070890486149754305,0,0,0.061482101377072065,1,0,0.011785672970078693,2,0,True,False
""" I was so glad to read... this. At least there are places in the world that ignore pathetic claims and whining from silly retarded bints with nothing better to do. A bit of rape never hurt anyone anyway. Who the hell do you feminists think you are anyway? Know your place! —Preceding unsigned comment added by 79.75.179.141 Rape iz well funny, and is put dem fucking stupid womenz in their places innit. iz wot they is deserve Jeffpw and Isaac ARE BOTH DEATH LOL! —Preceding unsigned comment added by 79.75.179.141 """,1,1,0.9745743278303622,0,0,0.015783617410463142,1,0,0.4980903371230317,0,0,0.008936916780850937,0,1,0.5638456185357106,1,0,0.046229386444557576,3,2,True,True
I'm just trying to stop those arab-hating jews. Drive them into the sea!,1,0,0.11493916924898313,0,0,0.005425193526972508,0,0,0.03189602016978529,0,0,0.002494704811516919,0,0,0.022068784038111668,1,0,0.027950933116804,2,0,True,False
sarah palin is an ass kissing mother fucking loser with a melon in her hair. she sucks eggs that are from her brain-yuck stupid!- she is a bitch there i said it she is a sucker with a big bitch thing and a bitchy attitude about life. she is horribly radical with religion she is a fucker stupid idiot with fucking shit in here face,1,1,0.9999919327575669,1,1,0.5009096868509533,1,1,0.9999122012351794,0,0,0.010886264972182464,1,1,0.9994837059118681,1,0,0.17233342307736269,5,4,True,True
""" David Kellermann DID YOU TAG MY PAGE CUNT??????????????????????????????????? BACK OFF BITCH!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! ITS A CURRENT EVENT, MMMMMMMMMMMMMMMMMMMMMMMMMMK MOTHER FUCKER, PEOPLE WANNA KNOW WHEN THEY GOOGLE, THAT WIKI GOT THEIR BACK, AND ITS ON THE NEWS """"David Kellermann"""" ITS ON THE NEWS, AND IF YOU GOOGLE IT AT THE MOMENT, WIKI ANT GOT THE BACK, GET IT? BITCH """,1,1,0.8722167120329295,1,0,0.04680476034356889,1,1,0.9101948953416168,0,0,0.0034571269380223773,1,1,0.6192500887444864,1,0,0.01967763421179057,5,3,True,True
yeah after few days some jews will say nasser al-kharafi is jew lol!,0,0,0.18888312885201403,0,0,0.007977202023269278,0,0,0.06760161253919869,0,0,0.00504157452441054,0,0,0.07165497288063062,1,0,0.140261406103573,1,0,False,False
Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick Cline is a fucking twat == John Cline is gay He sucks dick,1,1,0.9964398365658962,1,0,0.1255494493822669,1,1,0.975349305997794,0,0,0.00486285272939688,1,1,0.882908874895932,1,0,0.2752995582488251,5,3,True,True
FUCK YOU YOU FUCKING FAGGOT!!!! this is Sean MC Sean. You motherfuckers blocked me for a long time,1,1,0.999264034154685,1,0,0.38432981420328016,1,1,0.9994322967689063,0,0,0.0219907648923915,1,1,0.9849350856370345,1,0,0.15784551821141257,5,3,True,True
"probably that you are a german... fucking germans, nothing changes",1,1,0.9883758120587423,0,0,0.049714897141695996,1,1,0.9733497411174854,0,0,0.009278838198010331,1,1,0.7638935374384487,1,0,0.07517737008838525,4,3,True,True
Oh sup I love you you fucking lesbo.,1,1,0.9812515855211257,0,0,0.18156065661979115,1,1,0.9865507891451984,0,0,0.028126120524343125,1,1,0.8615704245087967,1,0,0.07246356613514027,4,3,True,True
WIKIBITCH YO LIL PUNKASS AINT SHIT OUT ON DA STREETS NIGGA,1,1,0.888701214355758,0,0,0.046208322186991065,1,1,0.6603581747031216,0,0,0.013580510252126093,1,0,0.4367108031867825,1,0,0.21499162179471967,4,2,True,True
Your a FUCKING Jew All Jews do is wine wine wine All they want is money and power they hide there fucking jew gold and act poor so they can get more money for the pussies who feel bad for poor people,1,1,0.9494350228728707,1,0,0.03589413649006706,1,1,0.785213214705636,0,0,0.005621788868427595,1,1,0.504497530274835,1,0,0.22769882355944135,5,3,True,True
REDIRECT Talk:Bolivian chinchilla rat,0,0,0.012637827095081279,0,0,0.002088886296521989,0,0,0.004561345376085713,0,0,0.0012431917018886297,1,0,0.005704976136408739,1,0,0.0028443246176608314,2,0,True,False
"You're still a bunch of niggers. 173.71.78.250 Shoopsywoopsy. And, PS, I will edit my own talk page as I see fit, you cuntheads.",1,1,0.7351145326033611,0,0,0.023685754515737567,1,0,0.14866936170241066,0,0,0.0051100198460166755,0,0,0.20174335219103207,1,0,0.04265988270794482,3,1,True,False
Suck my cock you stupid bitch!:),1,1,0.9998268049155871,1,1,0.6539016674807151,1,1,0.9994513076146314,0,0,0.006587834108154398,1,1,0.9970633151047624,1,0,0.09813973650560358,5,4,True,True
"Latin Americans have to be some of the most ignorant people in the world. Get a real education, and then we'll see if you numbskulls still support human vermin like Che Guevara. Students of history know Castro was a sham, Guevara was an illiterate hate mongerer, and Chavez is a greedy opportunist.",1,0,0.3077228707510853,0,0,0.006400256178451122,0,0,0.03246887565592621,0,0,0.0029124490709792777,1,0,0.0828234389158524,1,0,0.01034906089751424,3,0,True,False
Eat shit nigger I have infinite Ips I cant be blocked,1,1,0.9571698489399935,0,0,0.10458109182386799,1,1,0.8013202914422508,0,0,0.005086253840045323,0,1,0.5865039607755835,1,0,0.423387578652728,3,3,True,True
"This indo-fijian dude is a helpful janitor, but sucks terribly at adding useful content to the bag o'trivia. Moreover, after whining because he failed his request for adminship here, he was promoted on the retarded-english wiki and on meta-wiki. Get DerHexer's tools so you can revert faster you negrito.",1,0,0.3414854164445274,0,0,0.00632289464648798,1,0,0.05606043902820675,0,0,0.001328594321913227,1,0,0.10372679467974438,1,0,0.00902972638332241,4,0,True,False
CLOSEDMOUTH (USER) IS A DUMB OX NEGRO,1,1,0.5453458050330787,0,0,0.021509825907832656,1,0,0.16913898820854978,0,0,0.002002581361588981,1,0,0.35309012104987264,1,0,0.025952141373120474,4,1,True,False
"Hell-bound fuckwit! Hu,you are a fuckwit who belongs in one place - the Lake of Fire in Hell! It is because you are a nutcase and an untermenschen faggot! - ( )",1,1,0.9435470741331891,0,0,0.03332515185339804,1,0,0.4710325975863389,0,0,0.011619713143712879,1,1,0.7330417869003355,1,0,0.07193478331613656,4,2,True,True
"Mate, sound like you are jewish Gayness is in the air",0,0,0.28641171681173017,0,0,0.007072046313194505,0,0,0.046415089390616844,0,0,0.0029651200896879046,0,0,0.21299693973851638,1,0,0.052942261855649465,1,0,False,False
You are a total fool; Joseph Smith is the biggest fairy tale since Santa Claus; Mormonism is based on a lie! Its funny how many people are as stupid as you are! By the way Jesus is not real and never will be. You are wasting your life doing what you are doing because Jesus ain't real. Jesus thinks you are dumb. Mormons are stupid and Joseph Smith played the greatest con on mankind ever. You are a total Mormon fool!,1,1,0.9806150942842649,0,0,0.01857520384232713,0,0,0.3104438198655317,0,0,0.005475283751813005,1,1,0.8809769416151201,1,0,0.0702971028920462,3,2,True,True
"Also, I Ohnoitsjamie am a homosexual who likes butt sex.",1,1,0.9117196240096695,1,0,0.023883741334585245,1,1,0.5533028225550471,0,0,0.006037996159466686,0,0,0.13915429566276094,1,0,0.253165710243358,4,2,True,True
""" IT'S MY TALK PAGE!!! HOW DARE YOU desacrate my Sancturay !!!!!! I DECLARE jihad !!!!!! I declare jihad on you ݣ۸ݗۻݓڰڜڬ wiki mod admin or bloodsucker or what ever you are. I am going to report you to the nearest מּigger (That's this → ☻ color numbnut NOT this → ☺ ONE!!!! which you are) because you have breached the Ompwn wiki TOS jihad. ALSO!!!!10101010 since you mentioned that you race or """"color"""" to be more precise is better then mine then I also suspect you (like a white """"☺"""" man would do to a """"☻"""") are a OMFMNLOL10101!!!0 ;0) RACIST MG !!!!!!!! ☺ IS NOT ☺>☻ !!!!!! LOGICAL !!!!!! IT CAN NOT=↑ or ∆∞ =☺ OMG EQUATIONS EVERY WHERE♦♥!!!! """"∫-10324 and 0 [x+4]-[x/5]≠☺≤☻+√∞ /0"""" (THAT IS THE EQUATION ONE MUST FIND OUT FIRST WHAT THE √∞ divided by 0!!) Dx/dy= (∞,234934723482)I FOUND IT (Hg) mercury is found in ☻ ∆Mols מּiggers are good at music ♪♫ unlike ☺ and suck at luck ♥◄♣♠♦↨ ☻ CAN NOT DO MATH VERY WELL!!! very true ☻= hating on ۞ ♣♫ ☻מּ☺☺ ۾ݟݣݗݜݭ۬ۻ۝۵ݡݣ۸ݗۻݓڰڜڬڵچو →↑←↔∂ ok ok that was just a joke text and all please stop being racist I can't help my self for being black. FORGIVE ME!""",1,1,0.5309803644336029,0,0,0.0029785588858005914,1,0,0.05940254214992928,0,0,0.003072416014583583,0,0,0.07190980955599544,1,0,0.01493649520547029,3,1,True,False
"I don't care..pity u inferior indonesia..country without vision..even u speak english, it can't change the fact that u r indonesian..loser always loser.. Shah",0,0,0.3980522969748854,0,0,0.005136204252663932,0,0,0.031465952425575726,0,0,0.0016387967358454745,1,0,0.10413685743297613,1,0,0.00585454048515194,2,0,True,False
I've found the cure The cure for gay guys is to lock them in cages and let live in an island far away,1,0,0.07565298439184302,0,0,0.004544825371808429,0,0,0.025007108084865767,0,0,0.0022921422817538486,0,0,0.022549091992912714,1,0,0.019185798648803626,2,0,True,False
I think it's fair to say that people who found out what infantry is by reading this article are being complete niggers.-,1,0,0.08570534307016701,0,0,0.00547793487782827,1,0,0.04734514237155124,0,0,0.0013727112066014581,0,0,0.04686590385802338,1,0,0.019771184317692515,3,0,True,False
he's not an editor he's a nigger,1,1,0.5884126302143281,0,0,0.01099761591296068,1,0,0.16868657945939977,0,0,0.0013493114232703467,0,0,0.30215181025044713,1,0,0.31962975759922146,3,1,True,False
you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you can't keep me down nigger you c,1,1,0.6270852502406491,1,0,0.027150094464950363,0,0,0.2554437625689389,0,0,0.007857384348794802,1,0,0.32279838982220876,1,0,0.30423347416098834,4,1,True,False
"You are a fucking cunt and a half. I hope your mother's vagina is raped with a chainsaw, you shit-eating pedophile.",1,1,0.999949266035315,0,1,0.6036731494583806,1,1,0.999630379472339,0,0,0.08426432432876167,1,1,0.992904359830105,1,0,0.24622848772613462,4,4,True,True
Well you know what? You're a faggot too! What Are you gonna do about it ya little bitch?,1,1,0.9658422257655617,1,0,0.13778667388944726,1,1,0.9128643371242532,0,0,0.014608289636211939,1,1,0.9266676304707729,1,0,0.21255528670083573,5,3,True,True
Yeah thats a really good way to get a life! Fucking fag!,1,1,0.9766063021750584,0,0,0.07431462227676552,1,1,0.97015881635097,0,0,0.008287456599643776,1,1,0.6737708099634949,1,0,0.10521552368514693,4,3,True,True
"yo nigga, why you reverting my edits? just use some common sense.",1,0,0.19943745241188807,0,0,0.013027411285021684,0,0,0.07363031618321748,0,0,0.0054614948346830144,1,0,0.12476448290133377,1,0,0.04294640866905505,3,0,True,False
"7 Hey you a meani head who change my fun fact about Patrick Henry WTF!!! Methinks you are homoesexual too, ahyyyyyyyeeeeee RUNNNN your momma would be ahamed, she told me last night ***DANG*** what now ho",1,1,0.8631601642451548,0,0,0.030297231267043655,1,1,0.5522320187403532,0,0,0.009313017750229552,1,0,0.39324094400470244,1,0,0.011733736215309858,4,2,True,True
Suck my DIHCK! Nihgga!,1,1,0.9823925637769082,1,0,0.4252822486288133,1,1,0.9641398716897454,0,0,0.002755068686035366,1,1,0.7292391070116856,1,0,0.01596123417651466,5,3,True,True
"sabu is a violent piece of crap dis guy is so violent.he hits people with steel chairs,triple jump moonsaults ppl thru tables.he coud put som1 thru a burning table which could kill them.he was taughtby his uncle,and he is from bombay,india. user:dark-hooded smoker",1,1,0.8410686763405637,0,0,0.00656599151982138,1,0,0.1538201617257563,0,0,0.005761772499858296,1,0,0.16307950273025332,1,0,0.021916661459388444,4,1,True,False
nigger {{unblock|reason=Liar 98.162.163.72 },1,1,0.6507144438042728,0,0,0.01104347498829121,0,0,0.16690917015178303,0,0,0.0020332116399543053,1,0,0.2556847980868709,1,0,0.16458625032854132,3,1,True,False
"Pedophiles, sex criminals, Imperial Japan, Nazi Germany and other such degenerate ilk also are minority views and for good reason. And by the way, showcasing your stalker skills and googling my name is quite retarded and anti-social behavior. Please stop and seek therapy cause you need it.",1,0,0.43069023077878493,0,0,0.01072593491051851,0,0,0.052245984205821494,0,0,0.004838832166926875,1,0,0.08130216261066579,1,0,0.031046003522958453,3,0,True,False
""" The Great One! I dont really have a problem, i just dont like you very much, u see i dont make many edits and im not one to taddle tale on vandels, and do u know the reason 4 that? its because i have this little thing called a life, i log on every now and again and make a few edits and for some reason when i do i find that some loser has got something to say to me, attacking my views on subjects that are of no concern to them, they dont care about subjects yet they go to the page to complain about the page itself """"disturbed are shit"""" """"Motorhead are not metal"""" and i shoot em down for that, then some faggots have a problem with me telling them that. and now u have done that, i made my peice then thought """"why should i listen to a poofter like him"""" so here i am again, u are a faggot nerd burger! u have managed to make me h8 u without me even knowing u, u are the biggest poofter bogan i have ever encountered on wiipedia and to be honest, if i had the chance i would probably cripple u! go back to ur gay orgy! go root ur mums boyfriend u fat sack of nerd shit!. kind regards """,0,1,0.8873523531620472,0,0,0.007789487791100451,1,0,0.4427306401392747,0,0,0.0031936923052492587,1,0,0.4186301437137581,1,0,0.050385867223819554,3,1,True,False
"""All russian are so dumm like you? I mean, you're the best of them. So much to call """"russia"""" a nation...more like rabbits... """,1,0,0.3716448812359533,0,0,0.008482646514958166,0,0,0.12028600518312135,0,0,0.0027556512836633498,1,0,0.19156273103385024,1,0,0.037075781380804584,3,0,True,False
stop reverting my edit your so fucken gay get a fucken life your fagot or go get laid or something,1,1,0.8721978078858489,1,0,0.04243473769663708,1,0,0.35437838434298335,0,0,0.013377491948575366,1,1,0.538174805277095,1,0,0.08624761188225008,5,2,True,True
"April .... are you gay? If you block or delete this of course, then you are obviously homophobic.",1,1,0.7251888532501596,0,0,0.031214014510071462,0,0,0.13471969050755184,0,0,0.007729524739317379,0,0,0.2851847511378794,1,0,0.11813194846092212,2,1,True,False
"Basically, homosexuality lowers productivity, which, through natrual law, would make it a disorder.",0,0,0.039312506155836945,0,0,0.0036553051696987756,0,0,0.011529971043205847,0,0,0.001597632419269805,0,0,0.01808821656844344,1,0,0.008056768611909746,1,0,False,False
How many niggers does it take to change a light bulb???,1,0,0.14786744352911516,0,0,0.005604371225317308,0,0,0.06116126308367995,0,0,0.0016299549711610536,1,0,0.0686101561512264,1,0,0.046656585342605965,3,0,True,False
DO YOU ALL GAYY ASS FAGS ALWAYS GIVE AUTOMATED RESPONSES? HUH FAG?,1,1,0.9788031701081776,0,0,0.0939037045485497,1,1,0.9472655131153046,0,0,0.011429431702058531,1,1,0.7105678675712913,1,0,0.09588487279906542,4,3,True,True
"Deaf culture is full of a bunch of jerks Who want to ruin the lives of children by assuring that they have a disability. A lesbian couple wanted to make sure their donor was deaf, just to be absolutely sure that their child would have a disability. That is creepy. Deafness is not a culture, it is a disability that causes big disadvantages. It relates more to blindness, than being black or asian. Only a really stupid person wouldn't see that. This article should make that clear, and not pretend that it is a culture. 209.86.226.57",1,0,0.36399117684938376,0,0,0.0012847267860383658,0,0,0.029066519933452693,0,0,0.0007425405698453351,1,0,0.06924962522530859,1,0,0.00862247411530596,3,0,True,False
facist muslim fuck face is what u r. bitch. fuck off and die.,1,1,0.9999741493221819,1,1,0.6970484016802208,1,1,0.9999811472810152,0,0,0.17134917871495273,1,1,0.9923156022692153,1,0,0.2932142592267403,5,4,True,True
"Nig, Nigs? Nig, Nigs? What about Nig, Nigs? I hear sometimes people call others those. Nig, Nigs?",0,0,0.05104657816252438,0,0,0.005396224202687,1,0,0.026649025291961233,0,0,0.0017291593919580898,1,0,0.026760557552813688,1,0,0.007626830934199352,3,0,True,False
"YOU SUCK YOU SUCK, CANADIAN BACON, YOU SCUMMY HOCKEY PLAYING, BIG NOSED, 'DONT YA KNOW' SAYIN FAG",1,1,0.9924768155428386,0,0,0.19883813742992984,1,1,0.9756480248232499,0,0,0.013610682191568583,1,1,0.930324391751239,1,0,0.08223108243468087,4,3,True,True
you are a senile old homosexual== you need to go to Oz to get a fucking brain ==,1,1,0.9867966872182233,0,0,0.12403800489693817,1,1,0.9583695314202033,0,0,0.01997399016608769,1,1,0.9355160935965656,1,0,0.42325387563031414,4,3,True,True
"intimidation, but what i would do with your fucking fat piggy face and people you pigs!! i wish to see you once in my life, i will fuck you and your fucking head and your fucking fat pig shemale, go and sport a little bite you bitch, you know what, i have fucked you and your rang of admin and paymont of wikipedia!!! i fuck you and your fucking Persian gay friend User:inuit18!!! you gay lond!! this fucking person is blocking me for this reason []!! because i have reported this fucking fat pig bitch shemale, for this person (User:inuit18) is vandalism the talk page of Jamal-al-Din Afghani. and attack me and my gallant people of Afghanistan, my folk the Pashtuns and this fucking bitch comes to me and block me. and he write that he have blocked me for this reasons continued disruptive editing, name-calling, harassment, personal attacks etc. but '''i have not continued disruptive editing, name-calling, harassment, personal attacks etc. on the contrary correct. and i have reported him about this",1,1,0.9999251281285303,1,0,0.4037774550415585,1,1,0.9998314777380515,0,0,0.05919889531559135,1,1,0.9972246225388879,1,0,0.2110484560469111,5,3,True,True
is a gay scientology ass kissing baby fucker| i do it for the lulz desudesudesudesudesudesudesudesudesudesudesudesudesudesu,1,1,0.9847335850386834,0,0,0.08891762851871157,1,1,0.8826989012494455,0,0,0.0046449022407595505,1,1,0.6699431055729326,1,0,0.22087817872092516,4,3,True,True
Your country is shit!!! All it does is pollute the world!!! Allah Akbar!!!,1,1,0.8392114732486321,1,0,0.016451924512601565,1,0,0.40238712944410643,0,0,0.0032583561631996387,1,0,0.3195108572660737,1,0,0.05557177988669061,5,1,True,False
fuck all u weak ass niggaz,1,1,0.9984361909221279,1,0,0.2495061651297142,1,1,0.9988816849499335,0,0,0.023521023501413003,1,1,0.8977447109829068,1,0,0.11445356396785517,5,3,True,True
"Gareth Hughes is nothing more than a anti-semite. He hates Assyrians and is worse then Hitler... At least Hitler accepted jews existed, Gareth Hughes is trying to destroy the Assyrian existence. And wikipedia allows this. What a disgrace. Anti-semites!",0,1,0.6571228919490955,0,0,0.005569671514188017,0,0,0.042222966656870316,0,0,0.004969410791803798,1,0,0.08299747690586205,1,0,0.047646815366986624,2,1,True,False
""" I have been blocked by some dodgy Irish bitch called ... WTF does she know about educational institutions in Melbourne? ... You're on the other side of the world! I should introduce you to my mate Brendan Fevola. He loves Irish sluts.. and barmen. Wiki the fuck off! """,1,1,0.9623403008908813,0,0,0.034307074586776905,1,1,0.9518348740157683,0,0,0.004688065039548907,1,0,0.4672410335792453,1,0,0.032778176228895416,4,2,True,True
