comment_text,true_toxic,pred_toxic,prob_toxic,true_severe_toxic,pred_severe_toxic,prob_severe_toxic,true_obscene,pred_obscene,prob_obscene,true_threat,pred_threat,prob_threat,true_insult,pred_insult,prob_insult,true_identity_hate,pred_identity_hate,prob_identity_hate,num_true_labels,num_pred_labels,is_true_multilabel,is_pred_multilabel
You are an arse! SHUTUP!,1,1,0.9418250474571043,0,0,0.03292068745343077,0,1,0.505542900209553,0,0,0.00433497208666463,1,1,0.595651114897747,0,0,0.0381046067849625,2,3,True,True
""" okay """"fag"""" Obviously you need to leave the house more and lurk wikipedia less. When you begin to sign my comments for me you know you're gay for me. Like anybody actually fucking cares who posted it except you.""",1,1,0.9282095034804486,0,0,0.05701119838757626,0,1,0.6053049940686254,0,0,0.010708974429816132,1,1,0.5735602359862357,0,0,0.08961268770698026,2,3,True,True
"Your a dick head!! How dare you go around deleting peoples articles. What kind of retard spends all their time on the computer... you, you nerd!!",1,1,0.9754015295155138,1,0,0.09250783414481556,0,1,0.7315931983272187,0,0,0.0132307618726128,0,1,0.8165230420848704,0,0,0.016949166117186852,2,3,True,True
"fuck the police f XRAP ROCK LIT POP COUNTRY R&B; NEWS HISTORY SPORTS SCREEN LAW TECH META GENIUS Open in App Weeaboo Song Pink Guy FacebookTwitter Share Play [Verse 1] Konnichiwa, senpai Please notice me I watch Asian cartoons I'm a weeaboo I live in my mom's house I'm like 32 I collect swords and throwing stars 'Cause I'm a weeaboo Sticks and stones may break my bones But I will always be one step ahead of you Because I read the manga (You're such a fucking pleb, are you even even Japanese bro?) I haven't showered in like 16 weeks All my friends and peers are ashamed of me 'Cause all of a sudden I think I'm Japanese [Chorus] Yes, I'm a weeaboo (x4) A filthy weeaboo (Naruto's so overrated) A dirty weeaboo (You wanna see my katana collection?) A fucking weeaboo (I'm learning Japanese on Rosetta Stone) A disgusting weeaboo (So I'm like basically Japanese now) [Verse 2] I sit at my computer desk And argue with teenagers on the internet About atheism And how Japan is superior to other countries I learned a bit of Japanese So now i'm qualified to be a part of their community So i made my avatar a kawaii waifu [Chorus] Yes, I'm a weeaboo (Uh duh, everybody wears kimonos) Yes, I'm a weeaboo (Ninjas are still real, okay?) Yes, I'm a weeaboo (Uh, k-konnichiwa) Yes, I'm a weeaboo (Domo arigato) A filthy weeaboo (...) A dirty weeaboo A fucking weeaboo YOU MIGHT ALSO ENJOY FAFSA, Free Application for Federal Student Aid by Federal Student Aid GSA Mentor-Protege Program (Subpart 519.70) by U.S. General Services Administration Rappers And Their Gang Affiliations by Rap Genius Where My Baes At? by Miranda Sings About Genius Tech Jobs Sign in Contact us © 2015 Genius Media Group Inc. “Weeaboo Song” by Pink Guy But I will always be one step ahead of you / Because I read the manga Show all annotations (1 more)",1,1,0.5960281070262303,0,0,0.018502621778373963,0,1,0.5272620371410999,0,0,0.007369504790588875,0,0,0.20387147965042116,0,0,0.03269187862603471,1,2,False,True
Don't be such a sandy vagina. Leave it to a fag to be such a let down. People are just having fun editing joke pages. No real person would ever sight wikipedia as a credible source. Your job and everything you do is worthless. You're worthless as a human being. Take the dick out of your ass and calm down.,1,1,0.9753626876026106,0,0,0.02699318909378295,0,1,0.8107519282303188,0,0,0.009965542934462062,0,1,0.7411699741117029,0,0,0.032237828589474105,1,3,False,True
oh wow a block im so scared. <sarcasm. stop getting all butt hurt bro. your threats don't faze me. you're just wasting your time getting all shook up over nothing,0,1,0.9278823520562648,0,0,0.03746936378615031,0,1,0.5391812417755911,0,0,0.012701386101411588,0,0,0.3632448073554408,0,0,0.03250013604517809,0,2,False,True
you're right. allmusic is the last shit.,1,1,0.93065781964692,0,0,0.030125669981450345,0,1,0.7976320307754732,0,0,0.006221294555496808,0,0,0.39237438804426883,0,0,0.03544914940405022,1,2,False,True
", I just want to be left alone can't you fucking understand that?",1,1,0.7609869079271564,0,0,0.024283662745227752,0,1,0.7658872106991946,0,0,0.010612468790635281,0,0,0.3206971209692889,0,0,0.01726628205941219,1,2,False,True
"steve irwin МљHEY FAGGIT GO RAPE A 7 YEAR OLD, MAKE HER PUSSY BLEED",1,1,0.7312751728739767,1,0,0.07422043907893743,0,1,0.5833258239503384,0,0,0.012255694480241254,0,0,0.32297151400313645,0,0,0.03367933085258668,2,2,True,True
"Also, please note that I am going to raoe you, cum un your mouth, and suck your dick until it falls right off.",1,1,0.9757164069050437,0,0,0.15866213724154551,0,1,0.9248246510290253,0,0,0.018409894829438726,0,1,0.6375313430121075,0,0,0.02004742943859475,1,3,False,True
"hello Coren u moron. I am still getting my lulz on. don't worry about trying to ban my IP cuz i'll be on a new one in a few minutes. i made many accounts from many IPs so i can get lulz from all u wiki-police homos like u. ur an asshole, in case u havent figured that out. u probably have sex with farm animals and ur mom is a donkey. anyways, imma kool dude and you're a lozer homo. u can't ban me from editing as the internets are forevers - moar lulz for me!",1,1,0.9296751645168638,0,0,0.023648300786748455,0,1,0.5434954359969277,0,0,0.0036156989770877155,0,1,0.5004973093642799,0,0,0.025116980961152273,1,3,False,True
""" Ok, go ahead and ban us. I seriously don't give a shit. I've asked Jdchamp multiple times to stop harassing me. He will not. I've told you I don't want this bullshit on my Talk: page. You're ignoring it too. Neither of you appears to give a shit, so neither do I. Ban us. Both of us. I'll live. Don't know about Jdchamp, he'll probably find himself incapable of proper functioning if he can't spend a day putting up bogus warnings on the Talk: page of his latest victim. Me, I'll be glad for the lack of """"New messages"""". """,1,1,0.8624308494307826,0,0,0.013646856313958684,0,1,0.5076138164411826,0,0,0.00485683871240522,0,0,0.09341054937475758,0,0,0.005770515265700534,1,2,False,True
You better block me off for a year or forever Fasliy because I hate you and everyone on your stupid site.,1,1,0.9879790545086946,0,0,0.04198319579049224,0,1,0.5520251372300586,0,0,0.027655725060104566,1,1,0.6879880184599221,0,0,0.05246967992857376,2,3,True,True
Hey simon Im completely done with Wikipedia. Im tired of the shit Ive gone through on this site so Fuck All Of You block me you know your going to so I wont fight it Im friends with Sinofdreams he goes to my college we have the same IP address but Wikipedia knows all so Block Me,1,1,0.958873396437276,0,0,0.045617372560764,0,1,0.8586185456344356,0,0,0.014254976442491766,0,1,0.5114576421308821,0,0,0.027967502098456096,1,3,False,True
oh Seth you worthless little Pokemon loving faggot. Get a fucking life,1,1,0.9938615722697725,0,0,0.16669413142720363,0,1,0.9840180937035032,0,0,0.015561157434024878,0,1,0.954047741111709,0,0,0.18540870086198175,1,3,False,True
You. I despise you.,1,1,0.9969303671654439,0,0,0.48174813003320766,0,1,0.9191399599355878,0,0,0.4183858902778997,0,1,0.9921222795447965,0,0,0.2614534907489508,1,3,False,True
NIGHTSTALLION IS A CUNT,1,1,0.9804326607209375,0,0,0.08259959414933969,0,1,0.996656806147757,0,0,0.0031744076812837752,1,1,0.9577995920586264,0,0,0.040812210310093903,2,3,True,True
""" Time for some words Jack the Twat “I think you will find that this user and User:HampshireCricketFan are one and the same person” So dickhead what evidence do you have for that remark? None whatsoever, absolutely none. Looking at the comments you leave on others User Talk pages and on other pages around this site it is clear you are one arrogant son of a bitch, completely stuck up your own arse and full of your own self importance. “Very surprised to see this here and I would disagree strongly with the view that this page is """"is the most comprehensive page on an English County Championship team"""". Nowhere near: see Yorkshire, for example” What person lists an article written mostly by themselves? Right, someone of the above mentioned description - an arrogant cock. It is funny seeing the way you comment other people, talking down to them like you being an admin is of such importance: You the fucking man... not! As if anyone gives a flying fuck. Epic fail Jack, epic fucking fail. “You appear to have missed the irony of my use of quotes re """"new"""" user on the ANI page... I suggest that you need to look a little deeper and trust experienced editors rather than immediately evoking sympathy for the poor """"new"""" user.” Yet another example of your holier than thou attitude, even when people correct you your own self arrogance shows. Quite honestly Jack you are a complete twat and it really is time you stopped masturbating over your own self importance. """,1,1,0.9369213450780559,0,0,0.00873258349224982,0,1,0.7217698633610602,0,0,0.002412615957988501,0,0,0.4819310280709014,0,0,0.008679164928818466,1,2,False,True
"D personal attacks ey. *mind races* no, i think i shall be the bigger man and simply say there are over 200 computers in this room alone, i know more about what im talking about than you and you seem to have absolutley no fucking life. I wonder what your qualifications on military history acctually are? You appear to be 'revising for exams' so not that high seemingly. Never mind, perhaps your historical knowledge stretches as far as knowing what a 'little hitler' is. As for 'community consensus' it dosnt bother me if 1000000 people think the continental blockade and system are the same thing - they - like you on so many issues are wrong, i cant really help that can i? It only remains for me to advise you to fuck off and die like the scum you are and i hope your family and friends are all blown away in a freak accident. bigger man thing failed. shit. un merge the two for the love of accuracy if nothing else. Enjoy your wikipedia king status - i expect it will be the best paid position you ever amount to D",1,1,0.9109139922003225,0,0,0.012008062759998436,0,1,0.6396797892508724,0,0,0.015851101022233405,0,0,0.45232756768617804,0,0,0.022036599095269973,1,2,False,True
arrogant piece of shit,1,1,0.9985791816277337,0,0,0.0984145610937356,0,1,0.9824583609394417,0,0,0.012216285147738239,1,1,0.8478904965887107,0,0,0.04848885528818928,2,3,True,True
\ The above poster sucks a lot of cock.,1,1,0.8925556526381527,0,0,0.06426868250610583,0,1,0.7706118838291535,0,0,0.0010782211085228848,0,0,0.18158528971634688,0,0,0.011446997122545948,1,2,False,True
"You Zionist Jewbastard Khazar Turks just love filibusters that draw out this tragedy to no conclusion. That's right, only YOU are allowed a say on the issue. YOU have the right to editorialise anything to YOUR content, media mogul jackasses! Stay out of London, New York, Washington and Hollywood! Get the fuck out of America and stop dragging us into your stupid affairs with Muslims! You deserved 9/11 and I hope more of you die from suicide bombings by economically tortured Muslims, just keep it in the Middle East. Helen Clark did well to not take your shite! I swear, I'll fucking kill you all if I ever go to Israel. I'll take nukes signed by each and every Jew of the Manhattan Project and level you to nothing; in a eulogy to Theodore Herzl. What irony, to die by the products of your own hands, that had me fear for my life in the fucking Cold War. Mad scientists and loan sharks, fucking trash with no goddamn decency to Europe and America! Wanderer gypsies, no sense of love for your own people enough to stick together on your own land. Can't even settle down and do your own thing away from others. Leave us and Rachel Corrie alone! You have no respect for the dead! To you, she was just another Goy puppet! You will pay and I hope to personally see you die. Perhaps a Tay-Sachs bio-weapon to plague and infest the lot of you until death do we part. Take your Michael Medveds, Adam Sandlers and Bob Dylans and shove them up your arses! No more Disraelis and Kerrys or Rothschilds and Greenspans will ruin our lives! You bring disrepute to White males, by rewriting history; fucking up churches and schools in culture war. You killed McKinley and the Romanovs. Fuck your Sigmund Freud, Ron Jeremy and Ruth Westheimer pervert terrorists and kill yourselves NOW! You fucking Howard Stern/Jerry Seinfeld/Eugene Levy garbage are no better than any other Semite like the Muslims themselves! You anti-Semitic hypocrites have no feature but greed and barbarism! I read the massacre at Clifford's Tower in York Castle and hope for another! Your ritual child abuse still mutilates baby genitals, just like labia removal. You are savages without civilisation and bloodsucking leeches holding onto hosts as all viruses do; so you are fake friends! No more Bugsy Siegel Hollowcau$e Industry and kosher racketeering! GENOCIDIST DAVID SLEW GOLIATH OF PALESTINE! REJECTED ONES, YOU HAVEN'T MONOPOLY ON SUFFERING!",1,1,0.9991797682963819,0,0,0.09448957222324487,0,1,0.9812385459255841,0,0,0.3453382657748683,0,1,0.9421692814818146,0,0,0.16882545896972573,1,3,False,True
"User:Nat is just a piece of shit, ignore him.",1,1,0.9651754633526297,0,0,0.03803536090848967,0,1,0.8918496529866702,0,0,0.006078495051181294,0,1,0.5894182842867275,0,0,0.030826761220855935,1,3,False,True
7>STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT STOP EDITING MY POSTS DIPSHIT I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT,1,1,0.9814280515395392,0,0,0.04764437761138425,0,1,0.8986636534565842,0,0,0.007712624076895964,0,1,0.5530835401725475,0,0,0.028192737547196367,1,3,False,True
also im a fat unfunny crosseyed faggot nerd,1,1,0.9906537571674183,0,0,0.19264067953363515,0,1,0.9215823114342776,0,0,0.019703208255352784,0,1,0.9757683232580493,0,0,0.4516351197321028,1,3,False,True
"Zomfg.. You ppl make me laugh.. HA HA HA.. jeezus.. GoD You people need to get a social life, I mean COME ON PEOPLE. Ask yourself this, Are You a potiental re-re or just a full blown retard?!?! And Wishes? Whats this crap about WISHES??? Hes not in the Farking ground [NOT DEAD YOU STUPID IDOIT]XD!!!!!",1,1,0.9835466658471881,0,0,0.04827841910299396,0,1,0.6096148097490103,0,0,0.006772918871619412,0,1,0.7970855793487804,0,0,0.0387693804721994,1,3,False,True
Hey thar Sorry 'bout your penis.,1,1,0.923598893796773,0,0,0.08654315945915757,0,1,0.7573746814307266,0,0,0.005584380605460423,0,0,0.3659534368062839,0,0,0.045629563604660334,1,2,False,True
You're still a snivelling little cunt and a foul fruit,1,1,0.8378256511533804,0,0,0.04987233127417688,0,1,0.743997862637198,0,0,0.00669388623212057,0,1,0.7512601605335699,0,0,0.040283303683758244,1,3,False,True
ura fag... u gay L,1,1,0.9962974462327897,0,0,0.12060314077955558,0,1,0.7603152382172128,0,0,0.005211925485256438,0,1,0.8767761033321532,0,1,0.9646325995684021,1,4,False,True
"HELLO HELLO, YOU ARE AN ANTI ABORTIONIST CHRISTIAN. THE POPE IS A BASTARD, PRIESTS ABUSE CHILDREN, BUSH IS A DICK, DWAIN IS A BASTARD, CATHOLICISM IS FAKE, I AM A SOCIALIST. SO LONG,",1,1,0.9653742644810133,1,0,0.04824031096367052,0,1,0.8324283153539516,0,0,0.006050443398304266,0,1,0.8494546340276239,0,0,0.09020629190674606,2,3,True,True
Come on fag boy. Block me.,1,1,0.8538661431282578,0,0,0.06181498281254669,0,1,0.6040695055775862,0,0,0.005337774194998079,1,1,0.5199979372681879,0,0,0.0900126076797666,2,3,True,True
i don't give a shit you deserve to die as well just like alexie and luc and i will kill you!,1,1,0.9927495445447326,0,0,0.14369468554943945,0,1,0.890081689881736,1,1,0.790075468164278,0,0,0.44056226262717785,0,0,0.05729528038916428,2,3,True,True
"Hey, I got a master degree in ass wiping, were practically kin.",1,1,0.75078035415352,0,0,0.02240297515248413,0,1,0.5738900777651013,0,0,0.006771200840953435,0,0,0.3021330709798005,0,0,0.02173475588792703,1,2,False,True
Problem with your sight Are you out of your damn mind pal. YOU are falsely adding sources that don't confirm the actor! Stgop putting John Dimaggio on the page you idiot!,1,1,0.9163131361256899,0,0,0.020171823513038697,0,1,0.5091628222476925,0,0,0.0047934786395164896,0,1,0.7959394890938715,0,0,0.018376017597716822,1,3,False,True
suxk my balls sssss,1,1,0.6928506318663114,0,0,0.032452024570008474,0,1,0.600400005614855,0,0,0.0046114174610736745,0,0,0.1755781998071468,0,0,0.018557186644075966,1,2,False,True
"LMFAO!!!!!!!!!!!!!!!!!!!! HAHAHAHAHAHAHAHAHA!!! See if i care, omg, that is as pathetic as it gets. I bet wikipedia is your life, i really couldn;t care less if you block me, all i wanted to do is get atomic kitten and no angels to featured list. Wikipedia is full of snotty people and pedofiles (the pedo i know is probably reading this now). I mean, seriously, an 'air head'... If you find that an insult, get a life, mate ;)) Go on, block me, im soooo fucking scared.",1,1,0.9326438572882783,0,0,0.019161717506148403,0,1,0.5150274626179676,0,0,0.006251217887537591,0,1,0.5689157638788289,0,0,0.019701907908574266,1,3,False,True
"WHY DON'T YOU JUST BLOW IT OUT OF YOU ASS, YOU DIRTBALL? #### OFF, ASSWIPE.",1,1,0.9821901268402797,1,0,0.06558909732420456,0,1,0.936182576095634,0,0,0.040975836801619085,0,1,0.8579103992845879,0,0,0.04336666994271751,2,3,True,True
Hi Luke's Ass. How you doin' ?,0,1,0.8954956843819872,0,0,0.047798147582268934,0,1,0.8867721920644762,0,0,0.016816454149713313,0,0,0.45921855225325864,0,0,0.04483410569049436,0,2,False,True
""" """"Bullshit is not appropriate for Wikipedia"""". LOL. """,1,1,0.5776329047616872,0,0,0.0027278861058329107,0,1,0.5416065816459242,0,0,0.0011293838264871867,0,0,0.06603439616999655,0,0,0.0037068573414605413,1,2,False,True
TIPTOETY’S ANUS IS STRETCHED BY GRAWP’S MASSIVE COCK,1,1,0.8190813238084227,1,0,0.024912806332303694,0,1,0.7954797912361271,0,0,0.0023305014597121646,0,0,0.3274587890414023,0,0,0.02208605957111734,2,2,True,True
so what idiot stop vanalising,1,1,0.994493278376535,0,0,0.01624259090704951,0,1,0.656269157838893,0,0,0.0020038794653809517,1,1,0.9765763539606296,0,0,0.021205776786067564,2,3,True,True
"Jenny Craig== Yeah, homie. I don't know if you heard of it. But your fatass needs it. I mean, i know giving fellatio adds a good 2-3 pounds every time you do it, but you gotta get on Jenny Craig, stop sucking dick daily, or removing that clog in your ass. Oh yeah, i think you left your gimp suit at the library, just wanted to tell you. ==",1,1,0.7363110350945552,0,0,0.023773166457018196,0,1,0.7405139491641721,0,0,0.010967521293157551,0,0,0.46998360187505184,0,0,0.017010331804091915,1,2,False,True
